"firstComment","imageUrl","likesCount","locationName","ownerUsername","timestamp","url"
"Pengunjung Warung Pintar balik lagi nih 😀 Kalau bulan puasa kayak gini, adem rasanya tiap disamperin pengunjung warung yang habis pulang dari ibadah di masjid 😁😁 #CelotehMawar","https://scontent-atl3-1.cdninstagram.com/vp/6498b008954365ea8de151198279aabe/5DF2D3B1/t51.2885-15/e35/58453534_429958504472706_5007821655573969912_n.jpg?_nc_ht=scontent-atl3-1.cdninstagram.com","207",,"warungpintar.co","2019-05-11T08:28:03.000Z","https://www.instagram.com/p/BxUMcEXAhgf"
"Lulus dari jurusan Teknik Informatika, membuat Ibu Hartini, Juragan Raya Aren 1 mampu mengaplikasikan ilmunya tersebut pada bisnis warung. ""Biarpun pedagang harus IT-minded dong,"" ujar perempuan yang kerap memberikan sedekah berupa makanan setiap hari Jum'at ini. 
Ibu Hartini juga merasa bahwa berniaga adalah jalan terbaik baginya. Selain waktu yang lebih fleksibel, dengan berbisnis, Ibu Hartini mampu memenuhi kebutuhan pribadinya tanpa harus banyak meminta ke suami.

#CeritaJuragan","https://scontent-atl3-1.cdninstagram.com/vp/15d651988fc4299714ed3154a65977d6/5E163AE3/t51.2885-15/e35/60384193_343788729669497_5213569644064480406_n.jpg?_nc_ht=scontent-atl3-1.cdninstagram.com","189",,"warungpintar.co","2019-05-10T08:00:28.000Z","https://www.instagram.com/p/BxRkfDZgz0i"
"Deadline sudah mendekati, tapi laporan/tugas belum dikirim? Coba mepet dulu ke Warung Pintar. Kali aja kirim tugas pakai Wi-Fi warung jadi lancar 😉😉 #SerbaSerbiWarung","https://scontent-atl3-1.cdninstagram.com/vp/be33b892cc72f223d05e357802ab404c/5DD2321B/t51.2885-15/e35/57650918_367501953878343_1089009846096362774_n.jpg?_nc_ht=scontent-atl3-1.cdninstagram.com","219",,"warungpintar.co","2019-05-09T08:00:33.000Z","https://www.instagram.com/p/BxO_syuAep3"
"Sambil menunggu berbuka kayaknya asik kalau kita main tebak-tebakan. Nah, di edisi pertama Tebak Makanan & Minuman, coba kamu tebak sayur apa aja sih ini 😁

#KuisPintar","https://scontent-atl3-1.cdninstagram.com/vp/10ad96535729f66a20f1840d78c9a938/5DDC91E4/t51.2885-15/e35/58745480_136321344149788_3200366722740539204_n.jpg?_nc_ht=scontent-atl3-1.cdninstagram.com","118",,"warungpintar.co","2019-05-08T08:04:50.000Z","https://www.instagram.com/p/BxMbZTNgQ9R"
"Sore-sore pas puasa paling cocok ngabuburit di warung sambil ngobrol bareng teman-teman. Ada yang ngabuburit sore ini di Warung Pintar? Kasih tahu MaWar dong di mana dan sama siapa? 😉😀 #CelotehMawar","https://scontent-atl3-1.cdninstagram.com/vp/82d4f7ff966ee74c1028e4029359b151/5DDD56C4/t51.2885-15/e35/57353149_611066019362231_8088222389558519887_n.jpg?_nc_ht=scontent-atl3-1.cdninstagram.com","230",,"warungpintar.co","2019-05-07T08:00:40.000Z","https://www.instagram.com/p/BxJ2H9ygoec"
"Halo Sobat Warung Sekalian!

Jum'at kemarin baru aja diadakan acara Piknik Bareng Juragan lho. Acara ini merupakan ajang berkumpul bagi para Juragan, sekaligus menjadi puncak acara kompetisi foto bertajuk Pintarnya Warung Pintar!

Selain berbagi keseruan dan pengumuman pemenang, para Juragan juga berkesempatan bertemu dengan para founders dari Warung Pintar! Semoga dengan adanya acara ini, semangat Juragan untuk berubah dan bekerja keras semakin maksimal ya!

Geser yuk untuk melihat keseruan acaranya 😀

#KabarWarungPintar","https://scontent-atl3-1.cdninstagram.com/vp/20dbe805ebf9d6a2c5add6d44a867dde/5DCF6919/t51.2885-15/e35/58454071_1234541476713650_1711558183980439082_n.jpg?_nc_ht=scontent-atl3-1.cdninstagram.com","345",,"warungpintar.co","2019-05-06T08:25:37.000Z","https://www.instagram.com/p/BxHUL0bgs8V"
"Segenap keluarga besar Warung Pintar mengucapkan Selamat Menunaikan Ibadah Puasa 1440 H. Semoga puasa dan ibadah yang dijalankan kelak menjadi manfaat 🙂 #KabarWarungPintar","https://scontent-atl3-1.cdninstagram.com/vp/78226f5d6afa5e8ac4f3a48631a9ef95/5DD41A01/t51.2885-15/e35/57588272_185363219115892_2910292836373979356_n.jpg?_nc_ht=scontent-atl3-1.cdninstagram.com","148",,"warungpintar.co","2019-05-05T11:17:14.000Z","https://www.instagram.com/p/BxFDB2PA4mT"
"Puasa bentar lagi nih. Apa sih jajanan yang paling kamu tunggu setiap bulan puasa? ☺☺ #SerbaSerbiWarung","https://scontent-atl3-1.cdninstagram.com/vp/5ab2181890857795e3b5cdea53ccbaeb/5DDFBC82/t51.2885-15/e35/58613118_797599180624056_7042452383921868042_n.jpg?_nc_ht=scontent-atl3-1.cdninstagram.com","165",,"warungpintar.co","2019-05-04T07:52:12.000Z","https://www.instagram.com/p/BxCGxSjgkxt"
"Cerita salah satu Juragan Warung Pintar minggu ini datang dari Meta Susilowati, pemilik warung Saco 2. Sebelum bergabung Warung Pintar, Meta bekerja sebagai guru. Namun, semenjak menikah dan mempunyai anak, Meta pun memutuskan untuk mengurus rumah. 
Kehadiran Warung Pintar membantu Meta, karena kini dirinya mempunyai penghasilan tetap walau harus mengurus keluarga di rumah. Lebih lanjut, Meta mampu membiayai kuliah yang Ia jalani tanpa harus membebani orang tua maupun suami.

#CeritaJuragan","https://scontent-atl3-1.cdninstagram.com/vp/c6913cc71693dd08671911c0a10e8306/5E0F6519/t51.2885-15/e35/59807587_293446928260250_4521826226850372578_n.jpg?_nc_ht=scontent-atl3-1.cdninstagram.com","239",,"warungpintar.co","2019-05-03T08:02:32.000Z","https://www.instagram.com/p/Bw_jKEigDFp"
"Hari Buruh Internasional jadi ngingetin WarPin lagi biar terus semangat meningkatkan kesejahteraan para Juragan, para penjaga warung, bahkan calon-calon Juragan. Semua akan kami lakukan biar rakyat Indonesia makin mandiri ekonominya.","https://scontent-atl3-1.cdninstagram.com/vp/83479bd9a9574e6294735dc721290d5b/5DDFBCEC/t51.2885-15/e35/57853201_215168709440749_1814825571471761949_n.jpg?_nc_ht=scontent-atl3-1.cdninstagram.com","221",,"warungpintar.co","2019-05-02T10:07:53.000Z","https://www.instagram.com/p/Bw9MtTXA1sr"
"👦: Kamu tahu enggak kenapa Hari Pendidikan Nasional bukan hari libur?
🧑: Kenapa?
👦: Karena tidak ada hari libur dalam belajar dan mencari ilmu.

Selamat Hari Pendidikan Nasional Sobat Warung sekalian! Sudah tahu belum kalau di Warung Pintar ada program Warung Pintar Mengajar? ☺

#SerbaSerbiWarung","https://scontent-atl3-1.cdninstagram.com/vp/5c0e9a007e02006db7c8e32b537b8be5/5DE3F784/t51.2885-15/e35/59022975_390427654885288_236388474651659119_n.jpg?_nc_ht=scontent-atl3-1.cdninstagram.com","220",,"warungpintar.co","2019-05-02T08:12:07.000Z","https://www.instagram.com/p/Bw8_deagzbJ"
"Hari Buruh sudah dirayakan sejak dulu untuk memaknai perjuangan para buruh atau pekerja dalam meraih kesejahteraan.

Selamat Hari Buruh para pejuang!
Mari rajin berjuang dan jangan banyak mengeluh!

#KabarWarungPintar","https://scontent-atl3-1.cdninstagram.com/vp/e2777d7a73ad581c19c0e012e81f0462/5DF41A7F/t51.2885-15/e35/59797186_393286951519751_956478225914530525_n.jpg?_nc_ht=scontent-atl3-1.cdninstagram.com","117",,"warungpintar.co","2019-05-01T02:39:05.000Z","https://www.instagram.com/p/Bw50jWqAECf"
"Sore-sore hujan kayak gini enaknya nongkrong di Warung Pintar sama teman-teman atau keluarga, apalagi besok libur! #CelotehMaWar","https://scontent-atl3-1.cdninstagram.com/vp/c2aaf87489428eac5b37cf81d41a2968/5DE28D2C/t51.2885-15/e35/57678296_108511060251803_5753577925855152068_n.jpg?_nc_ht=scontent-atl3-1.cdninstagram.com","136",,"warungpintar.co","2019-04-30T09:15:34.000Z","https://www.instagram.com/p/Bw39IZXAtJm"
"Sobat Warung jangan galau lagi ya.. hubungi aja nomor CS kita di atas kalau ada pertanyaan atau keluhan apa pun! Kita pasti dengerin dan jawab dengan senang hati 😉 #SerbaSerbiWarung","https://scontent-atl3-1.cdninstagram.com/vp/7467bdb70175c51364261f810346ac46/5DDAECDE/t51.2885-15/e35/s1080x1080/57240748_124985445349948_8453546275245310486_n.jpg?_nc_ht=scontent-atl3-1.cdninstagram.com","130",,"warungpintar.co","2019-04-27T07:43:15.000Z","https://www.instagram.com/p/BwwELoig-Dp"
"Sobat Warung yang ingin jadi mitra, perhatikan infografis di atas baik-baik ya untuk mengetahui alur proses pendaftarannya! Lalu, apabila ada pertanyaan atau keluhan, silakan langsung hubungi CS Hotline di 0811-110-8809 setiap hari Senin-Jumat (kecuali hari libur) jam 09.00-18.00 😄 #KabarWarungPintar","https://scontent-atl3-1.cdninstagram.com/vp/1b5f49631db4f432be141309c882ca5d/5D5A62EB/t51.2885-15/e35/57194655_448630759244610_2803889194147641374_n.jpg?_nc_ht=scontent-atl3-1.cdninstagram.com","70",,"warungpintar.co","2019-04-26T07:50:47.000Z","https://www.instagram.com/p/BwtgBGwghGS"
"Sobat Warung, saat ini Warung Pintar baru menjangkau area: Jakarta Selatan, Jakarta Pusat, Jakarta Barat, Jakarta Timur, Tangerang Kota, Tangerang Selatan, Depok, dan Banyuwangi. Untuk daerah lainnya, harap sabar ya! Semoga Warung Pintar bisa segera hadir di daerah kamu! #SerbaSerbiWarung","https://scontent-atl3-1.cdninstagram.com/vp/2d499cb24392ddd2bc48a8aa3ab2b918/5DF4DE11/t51.2885-15/e35/s1080x1080/57338932_128448994994559_3642379858151024444_n.jpg?_nc_ht=scontent-atl3-1.cdninstagram.com","168",,"warungpintar.co","2019-04-25T09:44:04.000Z","https://www.instagram.com/p/BwrIa1IA9fO"
"Di usia yang sudah nggak muda lagi, bekerja bukan jadi pilihan yang oke buat Ibu Ani. Maka dari itu, Ibu Ani lebih memilih buka usaha untuk mendapatkan penghasilan tetap. Ibu Ani pun memulai usahanya dengan berjualan minuman bubble pada saat itu.

Singkat cerita, Ibu Ani pun menemukan informasi tentang Warung Pintar. Awalnya, Ibu Ani nggak percaya bahwa Warung Pintar bisa membantu dirinya untuk meng-upgrade usahanya menjadi usaha warung. Namun dugaannya itu ternyata salah. 
Kini, bersama Warung Pintar, usahanya jauh lebih sukses. Ibu Ani juga mengaku bahwa melalui usaha, dirinya bisa menjadi pribadi yang lebih mandiri.","https://scontent-atl3-1.cdninstagram.com/vp/6d7efd32c7bfd651538c3f97767d702a/5DD05B09/t51.2885-15/e35/56718632_2282998925307601_7822460788324864960_n.jpg?_nc_ht=scontent-atl3-1.cdninstagram.com","198",,"warungpintar.co","2019-04-24T10:21:57.000Z","https://www.instagram.com/p/Bwon9ZUg-q7"
"Halo Sobat Warung sekalian!⁣
⁣
Ada kabar menarik nih buat kamu yang ingin dengar cerita inspiratif dari Kak Agung selaku CEO dan Co-Founder dari Warung Pintar. Sabtu 25 April 2019 besok, akan ada acara Mekari Conference 2019 yang berlangsung di Main Hall The Kasablanka, Jakarta.⁣
⁣
Pastinya bakal seru banget tuh! Penasaran sama acaranya? Langsung daftar aja di bit.ly/mekaricon. Kepo? Tinggal cek Instagramnya di @mekaricon atau websitenya di mekariconference.com 😊","https://scontent-atl3-1.cdninstagram.com/vp/d19e82bdb28f506eb96af9f7e7a6128a/5E1662C5/t51.2885-15/e35/56686080_132191851221809_1651008918340326224_n.jpg?_nc_ht=scontent-atl3-1.cdninstagram.com","181",,"warungpintar.co","2019-04-23T09:06:45.000Z","https://www.instagram.com/p/Bwl6juLgVN9"
"Untuk Sobat Warung yang masih sering penasaran dan nanya MaWar apa aja hebatnya Warung Pintar, ini jawabannya! 😊 #SerbaSerbiWarung","https://scontent-atl3-1.cdninstagram.com/vp/0c9d5c8382ae2aafb4c17dadd80e2834/5DD1CCD6/t51.2885-15/e35/s1080x1080/56883691_362728314361053_2175323681106644388_n.jpg?_nc_ht=scontent-atl3-1.cdninstagram.com","402",,"warungpintar.co","2019-04-23T07:24:44.000Z","https://www.instagram.com/p/Bwlu4eSAWIR"
"Selamat hari Senin, selamat memulai aktivitas di minggu ini ya Sobat Warung. Supaya hari ini makin semangat, jangan lupa mampir ke Warung Pintar! #CelotehMaWar","https://scontent-atl3-1.cdninstagram.com/vp/e33a9dc4ec92b6655dcb3bb2b2092877/5DE3C555/t51.2885-15/e35/58410347_279318382952228_5473661645852104712_n.jpg?_nc_ht=scontent-atl3-1.cdninstagram.com","231",,"warungpintar.co","2019-04-22T08:02:22.000Z","https://www.instagram.com/p/BwjOZPjg5yH"
"Setiap tanggal 21 April, masyarakat Indonesia merayakan Hari Kartini - hari pahlawan emansipasi wanita.⁣
⁣
Namun demikian, Hari Kartini bukan hanya sekadar perayaan. Hari Kartini dirayakan sebagai pengingat bahwa perempuan dan laki-laki memiliki hak yang sama tanpa terkecuali. Hal ini terlihat di Warung Pintar, di mana kami memberikan kesempatan yang sama besarnya untuk perempuan menjadi mitra kami.⁣
⁣
Saat ini, 46% dari mitra kami adalah perempuan. Menjadi mitra Warung Pintar memberikan mereka kesempatan untuk membuka usaha sampingan lainnya, mengurus anak, dan berkontribusi pada perekonomian keluarga.⁣
⁣
Pesan mereka untuk perempuan lain juga sangat jelas: “Kalau saya bisa, kamu juga pasti bisa.”⁣
⁣
Warisan semangat Kartini akan kesetaraan terus bertumbuh bersama Warung Pintar. Selamat Hari Kartini. #KabarWarungPintar","https://scontent-atl3-1.cdninstagram.com/vp/1b731628de93507874ea80ea7360f3f1/5DE18BC2/t51.2885-15/e35/s1080x1080/57110017_587682588384332_8824799206021167738_n.jpg?_nc_ht=scontent-atl3-1.cdninstagram.com","323",,"warungpintar.co","2019-04-21T06:13:15.000Z","https://www.instagram.com/p/BwgdHPMg49v"
"Kartini sampai hari ini dikenang karena perjuangannya menuntut derajat perempuan untuk dinaikkan. 
Untuk para perempuan yang hari ini kerap berjuang. Selamat Hari Kartini! #KabarWarungPintar","https://scontent-atl3-1.cdninstagram.com/vp/09fdef4a5e62b80b76986927e746d195/5DD66D1D/t51.2885-15/e35/57226659_443962436364278_9131645144356828305_n.jpg?_nc_ht=scontent-atl3-1.cdninstagram.com","97",,"warungpintar.co","2019-04-21T04:01:37.000Z","https://www.instagram.com/p/BwgODCVgra_"
"Selamat memperingati hari paskah untuk teman-teman yang merayakan. Mari lebih banyak bersyukur dan mengucap terima kasih! #KabarWarungPintar","https://scontent-atl3-1.cdninstagram.com/vp/3e84f6388bd399a48c73fd9e60b67f0d/5DDF1C23/t51.2885-15/e35/58411092_2212639265479003_6872420049726935637_n.jpg?_nc_ht=scontent-atl3-1.cdninstagram.com","88",,"warungpintar.co","2019-04-21T02:13:13.000Z","https://www.instagram.com/p/BwgBpJwAixW"
"Wah kayaknya Sobat Warung nggak mungkin nggak tau jawabannya, nih. Yuk jawab di kolom komentar! #KuisPintar","https://scontent-atl3-1.cdninstagram.com/vp/bb54c74979fe2adc1a356da358dc4d2b/5DD42B57/t51.2885-15/e35/56697176_139209140544553_895957633613384930_n.jpg?_nc_ht=scontent-atl3-1.cdninstagram.com","183",,"warungpintar.co","2019-04-20T07:44:40.000Z","https://www.instagram.com/p/BweCx8BgpWe"
"Selamat hari Jumat Agung untuk teman-teman yang merayakan. Semoga pengorbanan-Nya dapat menyemangati Sobat Warung yang sedang dilanda kesedihan. #KabarWarungPintar","https://scontent-atl3-1.cdninstagram.com/vp/23ab882da9e361fe954c8a177834678b/5DCEE0C4/t51.2885-15/e35/56718640_286173438981079_7751713641159158394_n.jpg?_nc_ht=scontent-atl3-1.cdninstagram.com","111",,"warungpintar.co","2019-04-19T02:23:59.000Z","https://www.instagram.com/p/Bwa5SNOg7ed"
"Hehehe hari ini hari kejepit ya, Sobat Warung? Jangan manyun, kan besok libur lagi. Daripada bete karena hari kejepit, lebih baik main ke Warung Pintar aja! #CelotehMaWar","https://scontent-atl3-1.cdninstagram.com/vp/d1c518e9ae27bca12dd2098579931115/5DEFA9D9/t51.2885-15/e35/56897085_593075211194277_4578373799688899363_n.jpg?_nc_ht=scontent-atl3-1.cdninstagram.com","256",,"warungpintar.co","2019-04-18T08:21:35.000Z","https://www.instagram.com/p/BwY9ahRgw3p"
"Sobat Warung, jangan lupa untuk ikut berpartisipasi dalam pesta demokrasi terbesar hari ini ya! Pastikan kamu menggunakan hak kamu dengan baik. Ingat, apa pun pilihanmu jangan sampai bertengkar dengan orang-orang terdekat. Berbeda pilihan itu wajar ☺️ habis nyoblos jangan lupa mampir ke Warung Pintar ya! #KabarWarungPintar","https://scontent-atl3-1.cdninstagram.com/vp/6df1f09106e74f22e6b01a87eaeaa346/5DDCBB85/t51.2885-15/e35/57299668_357093708234079_5895975553268049492_n.jpg?_nc_ht=scontent-atl3-1.cdninstagram.com","134",,"warungpintar.co","2019-04-17T01:05:18.000Z","https://www.instagram.com/p/BwVmsODgB0g"
"Walaupun sudah hampir dua minggu berlalu, rasa senang saat Festival Juragan Pintar kemarin masih terasa sampai sekarang.⁣
⁣
Festival Juragan Pintar bukan hanya tentang ekspansi Warung Pintar ke Banyuwangi, bukan hanya tentang pencapaian 101 Warung di Banyuwangi. Festival Juragan Pintar ada untuk Sobat Warung yang telah #TumbuhBarengWarung dan sekarang, #BanyuwangiTumbuhBarengWarung⁣
⁣
Momen apa sih yang paling berkesan buat kamu saat Festival Juragan Pintar kemarin? #CelotehMaWar","https://scontent-atl3-1.cdninstagram.com/vp/30c491db615c0a62ae71772370d69d9b/5D5A2E09/t51.2885-15/e35/55862939_431683664068239_3453240022396932069_n.jpg?_nc_ht=scontent-atl3-1.cdninstagram.com","210",,"warungpintar.co","2019-04-16T14:07:06.000Z","https://www.instagram.com/p/BwUbXb1gG23"
"Rejeki bisa datang dari mana saja. ⁣
⁣
Pak Fahmi adalah mitra Tegal Parang Utara 1, usahanya dalam mengumpulkan rejeki tidak hanya dari Warung Pintar saja.⁣
⁣
Pak Fahmi juga berjualan minuman segar yang bisa menghilangkan dahaga dan dehidrasi kamu saat cuaca lagi panas-panasnya.⁣
⁣
Warung Pintar dan berjualan minuman segar sepertinya belum cukup menantang untuk beliau, ternyata Ia juga menjadi driver ojek online! Semangat terus ya Pak Fahmi!⁣
⁣
Buat kamu yang butuh minuman segar di sekitar Mampang atau Tegal Parang bisa mampir ke Warung Pintar Tegal Parang Utara I, dan buat kamu yang mau jadi mitra Warung Pintar seperti Pak Fahmi, bisa klik link di bio kami ya! #CeritaJuragan #WarungPintar","https://scontent-atl3-1.cdninstagram.com/vp/c7e70aea4c3a7fc874147c8958619df5/5E1240AC/t51.2885-15/e35/s1080x1080/57156544_437961276973238_4864541148115096432_n.jpg?_nc_ht=scontent-atl3-1.cdninstagram.com","206",,"warungpintar.co","2019-04-16T08:31:48.000Z","https://www.instagram.com/p/BwT0_oJAN12"
"Menurut kamu, juragan Warung Pintar yang keren itu gimana sih? Coba jawab di kolom komentar dan tag juragan Warung Pintar favorit kamu ya! #SerbaSerbiWarung","https://scontent-atl3-1.cdninstagram.com/vp/5f86a2c682b0fdf61398170250ffd767/5DDA0A0A/t51.2885-15/e35/s1080x1080/57213992_2425726767471923_2082159811439712750_n.jpg?_nc_ht=scontent-atl3-1.cdninstagram.com","134",,"warungpintar.co","2019-04-15T08:09:54.000Z","https://www.instagram.com/p/BwRNsXHA-LV"
"Bunga mawar memang cantik, tapi MaWar dari Warung Pintar juga nggak kalah cantik.

Coba kasih tahu dong, penjaga Warung Pintar paling kece dekat rumah, kantor atau sekolahmu! 😉 #CelotehMaWar","https://scontent-atl3-1.cdninstagram.com/vp/36fb8c42b1dccb61ecae673b8e568464/5DE4D541/t51.2885-15/e35/56436565_377619752965658_1029170517354429391_n.jpg?_nc_ht=scontent-atl3-1.cdninstagram.com","101",,"warungpintar.co","2019-04-14T06:59:00.000Z","https://www.instagram.com/p/BwOgyL2gMNj"
"Setelah berhasil masuk dalam daftar ""30 Under 30"" Forbes Indonesia, Kak Agung, Kak Sofian, dan Kak Harya sekarang masuk dalam daftar ""30 Under 30"" Forbes Asia lho. Waw keren ya! Semoga pencapaian ini makin membuat para Co-Founder dari Warung Pintar dan para AnWar mampu memberikan dampak bagi masyarakat banyak!

Ada amin? #KabarWarungPintar","https://scontent-atl3-1.cdninstagram.com/vp/92b89aaf5f6405b29bf8c723d6c595bc/5DF4A9B1/t51.2885-15/e35/56375870_129336158224528_9193645278802392169_n.jpg?_nc_ht=scontent-atl3-1.cdninstagram.com","446",,"warungpintar.co","2019-04-13T06:43:37.000Z","https://www.instagram.com/p/BwL6OrMg4WT"
"Sobat Warung sudah punya OVO? Kalau belum, yuk segera daftar untuk mendapatkan 10.000 OVO CASH di Warung Pintar berikut ini:⁣⁣
⁣⁣
1.WP H. Kenan 1, Jl. H. Kenan No.31, RT.2/RW.12, Bojongsari Lama, Bojongsari, Kota Depok⁣⁣⁣
2. WP Sumatera 1 Jombang, Ciputat, Tangerang Selatan⁣⁣⁣
3. WP Gg Swadaya 1 Jl. H. Hamim No.99, RT.2/RW.8, Lb. Bulus, Cilandak, Jakarta Selatan⁣⁣⁣
4. WP Kedai Kopi Tiga Putri Jl. Prof. DR. Satrio No.10, RT.3/RW.3, Karet Semanggi, Jakarta Selatan⁣⁣⁣
5. WP Swadaya II C 1 Jl. Swadaya II C, RT.1/RW.5, Tj. Bar., Jagakarsa, Jakarta Selatan⁣ ⁣⁣
⁣⁣
Dari program Ceban Pertama ini, kamu juga bisa mendapatkan cashback 30% plus kesempatan memenangkan merchandise berupa gelas dan asbak spesial berlogo Warung Pintar!⁣⁣⁣
⁣⁣⁣
Jangan sampai kelewatan ya, masih ada waktu sampai tanggal 14 April 2019! #SerbaSerbiWarung","https://scontent-atl3-1.cdninstagram.com/vp/e084376ba31b17f7c70e6a76d6370894/5DF36596/t51.2885-15/e35/s1080x1080/54800686_1164062253766659_6222392429031950927_n.jpg?_nc_ht=scontent-atl3-1.cdninstagram.com","232",,"warungpintar.co","2019-04-12T10:33:36.000Z","https://www.instagram.com/p/BwJvwOpALq5"
"Walaupun belum pernah ada Hackathon di Banyuwangi sebelumnya, Hackathon Pintar 1.0 berhasil menarik minat banyak peserta dan diikuti oleh 50 tim yang terdiri dari 150 peserta (138 laki-laki dan 12 wanita), berasal dari kota Banyuwangi, Surabaya, Jember, Malang, Lumajang, Jombang, Pasuruan, Bali, Probolinggo, Bandung, Palembang, Semarang, Yogyakarta, Balikpapan dan Banten! ⁣
⁣
Dalam waktu 24 jam, para peserta harus membuat sebuah aplikasi yang mendorong umkm dan pariwisata Banyuwangi di era Revolusi Industri 4.0 dan Mbok Wangi asal Surabaya terpilih sebagai pemenang Hackathon Pintar 1.0 mengalahkan RITA asal Bandung sebagai juara kedua dan Enjoy Banyuwangi asal Yogyakarta sebagai juara ketiga. Hebat ya, Sobat Warung? #KabarWarungPintar","https://scontent-atl3-1.cdninstagram.com/vp/f83d8667d8439da37e10df047d0b697e/5DF63579/t51.2885-15/e35/56458239_812144332489895_8087247008425139686_n.jpg?_nc_ht=scontent-atl3-1.cdninstagram.com","354",,"warungpintar.co","2019-04-11T08:28:40.000Z","https://www.instagram.com/p/BwG8qPvAamw"
"Wah, sudah H-7 menuju Pesta Demokrasi Indonesia alias Pemilu, nih! Jangan lupa untuk ikut berpartisipasi ya, Sobat Warung! Tapi ingat, walaupun berbeda pilihan, hati kita harus tetap satu. Selamat berpartisipasi untuk masa depan Indonesia dan jangan lupa mampir ke Warung Pintar hari ini 😊 #CelotehMaWar","https://scontent-atl3-1.cdninstagram.com/vp/1b0e1ffd83b1122f19118633bc8906b1/5DE162E2/t51.2885-15/e35/54732161_132823627846081_8893241617998713258_n.jpg?_nc_ht=scontent-atl3-1.cdninstagram.com","106",,"warungpintar.co","2019-04-10T08:06:15.000Z","https://www.instagram.com/p/BwEVTLEAf-f"
"Kalau Bapak Luhut dan Bapak Anas aja nongkrong di Warung, kamu juga dong! 😊

Kemarin, menjelang Festival Juragan Pintar, Bapak Luhut Binsar Panjaitan bersama Bapak Abdullah Azwar Anas membahas kolaborasi pemerintah dan startup dalam memajukan perekonomian Indonesia di Warung Pintar Banyuwangi. Pemandangannya bikin iri, ya? 😊

#KabarWarungPintar","https://scontent-atl3-1.cdninstagram.com/vp/32c7dded376052f7d93922a1441070a9/5DD34C02/t51.2885-15/e35/55859305_398540304314389_3328370111848074955_n.jpg?_nc_ht=scontent-atl3-1.cdninstagram.com","531",,"warungpintar.co","2019-04-09T08:35:46.000Z","https://www.instagram.com/p/BwBz4i3AAo8"
"Ternyata berkah Warung Pintar nggak berakhir hanya dengan punya bisnis, tapi juga dalam bentuk hadiah motor! Nggak percaya? Tabah Setiawan; yang merupakan Juragan Rajabrana 1, sudah membuktikannya.⁣
⁣
Juragan yang dulunya pernah bekerja di minimarket ini mengumpulkan Poin Pintar sebanyak 1800. Bagi yang belum tahu, Poin Pintar itu bisa didapatkan setiap kali Juragan berbelanja barang dagangan melalui Warung Pintar Distribution (WPD). Hebatnya lagi, Tabah hanya memerlukan waktu 3 bulan untuk mengumpulkan Poin Pintar sehinnga mendapatkan motor!⁣
⁣
Motor juga bukan satu-satunya hadiah yang bisa Juragan Warung Pintar dapat kalau rajin belanja di WPD. Selain motor, Juragan juga bisa mendapatkan showcase, TV, bahkan paket umroh! Waw, menarik kan? Ayo daftar jadi Juragan Warung Pintar sekarang dan jadi Tabah Setiawan berikutnya! Klik tautan di bio ya! #CeritaJuragan","https://scontent-atl3-1.cdninstagram.com/vp/cb145680a4859fac6bf34ad062da853a/5DF1D103/t51.2885-15/e35/s1080x1080/54511847_407103986788011_3953763620304574757_n.jpg?_nc_ht=scontent-atl3-1.cdninstagram.com","285",,"warungpintar.co","2019-04-08T07:37:10.000Z","https://www.instagram.com/p/Bv_IYgPgtHI"
"Sobat Warung, punya pertanyaan seputar cara daftar, biaya, dan sistem kerjasama Warung Pintar? Sekarang udah nggak perlu ribet lagi, kamu tinggal cek post di atas! Semoga menjawab pertanyaan-pertanyaan kamu ya 😆 #KabarWarungPintar","https://scontent-atl3-1.cdninstagram.com/vp/415af94b880cf73417d4eefd8ff8c6a3/5DF24614/t51.2885-15/e35/54446714_2377336615819516_1808113854180394308_n.jpg?_nc_ht=scontent-atl3-1.cdninstagram.com","379",,"warungpintar.co","2019-04-07T07:27:14.000Z","https://www.instagram.com/p/Bv8ic3sA6vY"
"Sobat Warung tahu nggak apa aja perbedaannya? Kalau tahu, yuk jawab di kolom komentar 😁 #KuisPintar","https://scontent-atl3-1.cdninstagram.com/vp/11bf4ceed80831b85a7c3dd848abed2c/5DDAE644/t51.2885-15/e35/54800366_455128571923563_6467468999335462922_n.jpg?_nc_ht=scontent-atl3-1.cdninstagram.com","288",,"warungpintar.co","2019-04-06T06:56:53.000Z","https://www.instagram.com/p/Bv56LssgU5Z"
"Tidak ada kesuksesan besar yang diraih tanpa dukungan orang lain.

Untuk itu kami segenap tim Warung Pintar berterima kasih sebesar-besarnya untuk kerjasama dan dukungan sponsor kami dalam mendukung Revolusi Industri 4.0 untuk warung di seluruh Indonesia khususnya Banyuwangi.

Mari sama-sama #TumbuhBarengWarung","https://scontent-atl3-1.cdninstagram.com/vp/e41491b2fa2b4ba66e9a876267ccfd16/5DD773DE/t51.2885-15/e35/s1080x1080/54446531_278411299776519_2761899765423905307_n.jpg?_nc_ht=scontent-atl3-1.cdninstagram.com","205",,"warungpintar.co","2019-04-05T06:40:01.000Z","https://www.instagram.com/p/Bv3TdR7gnLa"
